No,ObservationDate,Province,Confirmed,Deaths,Recovered
602,4/6/2020,Sulawesi Selatan,111,10,21
603,4/6/2020,Sulawesi Tengah,5,2,0
604,4/6/2020,Sulawesi Tenggara,6,0,1
605,4/6/2020,Sulawesi Utara,5,1,1
606,4/6/2020,Sumatera Barat,18,0,1
607,4/6/2020,Sumatera Selatan,16,2,2
608,4/6/2020,Sumatera Utara,19,5,0
609,4/7/2020,Aceh,5,0,0
610,4/7/2020,Bali,38,2,9
611,4/7/2020,Banten,125,36,176
612,4/7/2020,Bengkulu,2,1,1
613,4/7/2020,DKI Jakarta,968,158,99
614,4/7/2020,Daerah Istimewa Yogyakarta,27,3,5
615,4/7/2020,Indonesia,2738,221,204
616,4/7/2020,Jambi,2,0,0
617,4/7/2020,Jawa Barat,308,49,47
618,4/7/2020,Jawa Tengah,206,39,48
619,4/7/2020,Jawa Timur,227,74,445
620,4/7/2020,Kalimantan Barat,10,3,6
621,4/7/2020,Kalimantan Selatan,17,3,0
622,4/7/2020,Kalimantan Tengah,20,1,45
623,4/7/2020,Kalimantan Timur,27,1,3
624,4/7/2020,Kalimantan Utara,15,0,0
625,4/7/2020,Kepulauan Bangka Belitung,2,1,0
626,4/7/2020,Kepulauan Riau,10,4,4
627,4/7/2020,Lampung,11,4,0
628,4/7/2020,Maluku,1,0,1
629,4/7/2020,Maluku Utara,1,0,2
630,4/7/2020,Nusa Tenggara Barat,7,0,0
631,4/7/2020,Papua,25,4,5
632,4/7/2020,Papua Barat,2,1,0
633,4/7/2020,Riau,13,2,4
634,4/7/2020,Sulawesi Barat,2,0,0
635,4/7/2020,Sulawesi Selatan,121,10,23
636,4/7/2020,Sulawesi Tengah,5,2,2
637,4/7/2020,Sulawesi Tenggara,6,0,1
638,4/7/2020,Sulawesi Utara,8,2,1
639,4/7/2020,Sumatera Barat,18,0,1
640,4/7/2020,Sumatera Selatan,16,2,2
641,4/7/2020,Sumatera Utara,19,5,0
642,4/8/2020,Aceh,5,0,0
643,4/8/2020,Bali,44,2,9
644,4/8/2020,Banten,144,36,182
645,4/8/2020,Bengkulu,2,1,1
646,4/8/2020,DKI Jakarta,1058,166,104
647,4/8/2020,Daerah Istimewa Yogyakarta,31,6,8
648,4/8/2020,Indonesia,2956,240,222
649,4/8/2020,Jambi,2,0,0
650,4/8/2020,Jawa Barat,330,54,51
651,4/8/2020,Jawa Tengah,221,42,50
652,4/8/2020,Jawa Timur,242,97,460
653,4/8/2020,Kalimantan Barat,10,3,6
654,4/8/2020,Kalimantan Selatan,21,3,1
655,4/8/2020,Kalimantan Tengah,20,2,45
656,4/8/2020,Kalimantan Timur,28,1,3
657,4/8/2020,Kalimantan Utara,16,0,0
658,4/8/2020,Kepulauan Bangka Belitung,3,1,0
659,4/8/2020,Kepulauan Riau,10,4,4
660,4/8/2020,Lampung,14,6,0
661,4/8/2020,Maluku,3,0,1
662,4/8/2020,Maluku Utara,2,0,2
663,4/8/2020,Nusa Tenggara Barat,7,0,0
664,4/8/2020,Papua,36,4,5
665,4/8/2020,Papua Barat,2,1,0
666,4/8/2020,Riau,13,2,4
667,4/8/2020,Sulawesi Barat,2,0,0
668,4/8/2020,Sulawesi Selatan,126,11,25
669,4/8/2020,Sulawesi Tengah,5,2,2
670,4/8/2020,Sulawesi Tenggara,10,0,1
671,4/8/2020,Sulawesi Utara,8,2,1
672,4/8/2020,Sumatera Barat,18,0,1
673,4/8/2020,Sumatera Selatan,16,2,2
674,4/8/2020,Sumatera Utara,48,5,0
675,4/9/2020,Aceh,5,0,1
676,4/9/2020,Bali,58,2,9
677,4/9/2020,Banten,148,39,192
678,4/9/2020,Bengkulu,4,1,1
679,4/9/2020,DKI Jakarta,1286,200,109
680,4/9/2020,Daerah Istimewa Yogyakarta,34,6,11
681,4/9/2020,Indonesia,3293,280,252
682,4/9/2020,Jambi,2,0,0
683,4/9/2020,Jawa Barat,342,60,55
684,4/9/2020,Jawa Tengah,232,43,55
685,4/9/2020,Jawa Timur,278,109,503
686,4/9/2020,Kalimantan Barat,10,3,6
687,4/9/2020,Kalimantan Selatan,21,4,3
688,4/9/2020,Kalimantan Tengah,20,2,45
689,4/9/2020,Kalimantan Timur,29,1,8
690,4/9/2020,Kalimantan Utara,16,0,0
691,4/9/2020,Kepulauan Bangka Belitung,4,1,0
692,4/9/2020,Kepulauan Riau,21,4,4
693,4/9/2020,Lampung,15,6,2
694,4/9/2020,Maluku,3,0,1
695,4/9/2020,Maluku Utara,2,0,3
696,4/9/2020,Nusa Tenggara Barat,13,0,2
697,4/9/2020,Nusa Tenggara Timur,1,0,1
698,4/9/2020,Papua,36,4,5
699,4/9/2020,Papua Barat,2,1,0
700,4/9/2020,Riau,14,3,4
701,4/9/2020,Sulawesi Barat,2,0,0
702,4/9/2020,Sulawesi Selatan,132,11,25
703,4/9/2020,Sulawesi Tengah,5,2,2
704,4/9/2020,Sulawesi Tenggara,15,0,1
705,4/9/2020,Sulawesi Utara,8,2,1
706,4/9/2020,Sumatera Barat,18,0,1
707,4/9/2020,Sumatera Selatan,17,2,2
708,4/9/2020,Sumatera Utara,48,5,0
709,4/10/2020,Aceh,5,0,1
710,4/10/2020,Bali,70,2,10
711,4/10/2020,Banten,169,40,196
712,4/10/2020,Bengkulu,4,1,1
713,4/10/2020,DKI Jakarta,1339,211,113
714,4/10/2020,Daerah Istimewa Yogyakarta,37,6,14
715,4/10/2020,Gorontalo,2,0,4
716,4/10/2020,Indonesia,3512,306,282
717,4/10/2020,Jambi,2,0,0
718,4/10/2020,Jawa Barat,352,60,56
719,4/10/2020,Jawa Tengah,234,43,55
720,4/10/2020,Jawa Timur,308,113,537
721,4/10/2020,Kalimantan Barat,10,3,6
722,4/10/2020,Kalimantan Selatan,28,4,3
723,4/10/2020,Kalimantan Tengah,24,2,46
724,4/10/2020,Kalimantan Timur,33,1,8
725,4/10/2020,Kalimantan Utara,16,0,0
726,4/10/2020,Kepulauan Bangka Belitung,4,1,0
727,4/10/2020,Kepulauan Riau,21,4,4
728,4/10/2020,Lampung,20,6,2
729,4/10/2020,Maluku,3,0,1
730,4/10/2020,Maluku Utara,2,0,3
731,4/10/2020,Nusa Tenggara Barat,22,0,2
732,4/10/2020,Nusa Tenggara Timur,1,0,1
733,4/10/2020,Papua,36,5,6
734,4/10/2020,Papua Barat,2,1,0
735,4/10/2020,Riau,15,3,5
736,4/10/2020,Sulawesi Barat,3,0,0
737,4/10/2020,Sulawesi Selatan,165,12,25
738,4/10/2020,Sulawesi Tengah,14,2,2
739,4/10/2020,Sulawesi Tenggara,15,0,1
740,4/10/2020,Sulawesi Utara,13,3,1
741,4/10/2020,Sumatera Barat,31,3,6
742,4/10/2020,Sumatera Selatan,18,2,2
743,4/10/2020,Sumatera Utara,55,5,8
744,4/11/2020,Aceh,5,0,1
745,4/11/2020,Bali,74,2,10
746,4/11/2020,Banten,200,42,216
747,4/11/2020,Bengkulu,4,1,1
748,4/11/2020,DKI Jakarta,1529,221,120
749,4/11/2020,Daerah Istimewa Yogyakarta,37,6,14
750,4/11/2020,Gorontalo,2,0,4
751,4/11/2020,Indonesia,3842,327,286
752,4/11/2020,Jambi,4,0,0
753,4/11/2020,Jawa Barat,381,64,60
754,4/11/2020,Jawa Tengah,241,44,55
755,4/11/2020,Jawa Timur,323,122,564
756,4/11/2020,Kalimantan Barat,10,3,6
757,4/11/2020,Kalimantan Selatan,28,5,3
758,4/11/2020,Kalimantan Tengah,24,2,46
759,4/11/2020,Kalimantan Timur,33,1,8
760,4/11/2020,Kalimantan Utara,16,1,0
761,4/11/2020,Kepulauan Bangka Belitung,5,1,0
762,4/11/2020,Kepulauan Riau,21,6,4
763,4/11/2020,Lampung,20,6,4
764,4/11/2020,Maluku,3,0,1
765,4/11/2020,Maluku Utara,2,0,3
766,4/11/2020,Nusa Tenggara Barat,24,2,2
767,4/11/2020,Nusa Tenggara Timur,1,0,1
768,4/11/2020,Papua,60,5,8
769,4/11/2020,Papua Barat,2,1,0
770,4/11/2020,Riau,18,3,6
771,4/11/2020,Sulawesi Barat,5,1,1
772,4/11/2020,Sulawesi Selatan,176,18,25
773,4/11/2020,Sulawesi Tengah,19,2,2
774,4/11/2020,Sulawesi Tenggara,16,1,1
775,4/11/2020,Sulawesi Utara,13,3,2
776,4/11/2020,Sumatera Barat,31,3,6
777,4/11/2020,Sumatera Selatan,18,2,2
778,4/11/2020,Sumatera Utara,55,8,8
779,4/12/2020,Aceh,5,0,1
780,4/12/2020,Bali,76,2,10
781,4/12/2020,Banten,202,43,223
782,4/12/2020,Bengkulu,4,1,1
783,4/12/2020,DKI Jakarta,1685,254,157
784,4/12/2020,Daerah Istimewa Yogyakarta,38,6,19
785,4/12/2020,Gorontalo,2,0,4
786,4/12/2020,Indonesia,4241,373,359
787,4/12/2020,Jambi,4,0,0
788,4/12/2020,Jawa Barat,398,68,62
789,4/12/2020,Jawa Tengah,298,45,56
790,4/12/2020,Jawa Timur,434,123,571
791,4/12/2020,Kalimantan Barat,13,3,6
792,4/12/2020,Kalimantan Selatan,33,5,3
793,4/12/2020,Kalimantan Tengah,24,2,46
794,4/12/2020,Kalimantan Timur,33,1,8
795,4/12/2020,Kalimantan Utara,16,1,0
796,4/12/2020,Kepulauan Bangka Belitung,5,1,0
797,4/12/2020,Kepulauan Riau,21,6,4
798,4/12/2020,Lampung,20,6,4
799,4/12/2020,Maluku,11,0,1
800,4/12/2020,Maluku Utara,2,0,3
801,4/12/2020,Nusa Tenggara Barat,33,2,2
802,4/12/2020,Nusa Tenggara Timur,1,0,1
803,4/12/2020,Papua,61,5,10
804,4/12/2020,Papua Barat,2,1,0
805,4/12/2020,Riau,18,3,6
806,4/12/2020,Sulawesi Barat,5,1,1
807,4/12/2020,Sulawesi Selatan,221,18,25
808,4/12/2020,Sulawesi Tengah,19,2,2
809,4/12/2020,Sulawesi Tenggara,16,1,1
810,4/12/2020,Sulawesi Utara,17,3,2
811,4/12/2020,Sumatera Barat,44,3,7
812,4/12/2020,Sumatera Selatan,18,2,4
813,4/12/2020,Sumatera Utara,65,8,8
814,4/13/2020,Aceh,5,0,3
815,4/13/2020,Bali,81,2,10
816,4/13/2020,Banten,206,45,232
817,4/13/2020,Bengkulu,4,1,1
818,4/13/2020,DKI Jakarta,1820,261,158
819,4/13/2020,Daerah Istimewa Yogyakarta,54,6,19
820,4/13/2020,Gorontalo,2,0,4
821,4/13/2020,Indonesia,4557,399,380
822,4/13/2020,Jambi,4,0,0
823,4/13/2020,Jawa Barat,457,71,63
824,4/13/2020,Jawa Tengah,311,46,59
825,4/13/2020,Jawa Timur,486,126,577
826,4/13/2020,Kalimantan Barat,13,3,6
827,4/13/2020,Kalimantan Selatan,34,5,4
828,4/13/2020,Kalimantan Tengah,25,2,47
829,4/13/2020,Kalimantan Timur,33,1,8
830,4/13/2020,Kalimantan Utara,16,1,0
831,4/13/2020,Kepulauan Bangka Belitung,5,1,0
832,4/13/2020,Kepulauan Riau,21,6,4
833,4/13/2020,Lampung,21,6,4
834,4/13/2020,Maluku,11,0,1
835,4/13/2020,Maluku Utara,2,0,3
836,4/13/2020,Nusa Tenggara Barat,36,2,2
837,4/13/2020,Nusa Tenggara Timur,1,0,1
838,4/13/2020,Papua,67,5,10
839,4/13/2020,Papua Barat,2,1,0
840,4/13/2020,Riau,21,3,6
841,4/13/2020,Sulawesi Barat,5,1,1
842,4/13/2020,Sulawesi Selatan,221,19,31
843,4/13/2020,Sulawesi Tengah,19,3,2
844,4/13/2020,Sulawesi Tenggara,16,1,1
845,4/13/2020,Sulawesi Utara,17,3,2
846,4/13/2020,Sumatera Barat,45,3,7
847,4/13/2020,Sumatera Selatan,18,2,4
848,4/13/2020,Sumatera Utara,67,9,9
849,4/14/2020,Aceh,5,0,3
850,4/14/2020,Bali,87,2,10
851,4/14/2020,Banten,212,47,235
852,4/14/2020,Bengkulu,4,1,1
853,4/14/2020,DKI Jakarta,1942,271,158
854,4/14/2020,Daerah Istimewa Yogyakarta,59,6,23
855,4/14/2020,Gorontalo,2,0,4
856,4/14/2020,Indonesia,4839,459,426
857,4/14/2020,Jambi,5,0,0
858,4/14/2020,Jawa Barat,461,72,68
859,4/14/2020,Jawa Tengah,392,47,62
860,4/14/2020,Jawa Timur,522,128,587
861,4/14/2020,Kalimantan Barat,13,3,8
862,4/14/2020,Kalimantan Selatan,37,7,4
863,4/14/2020,Kalimantan Tengah,25,3,47
864,4/14/2020,Kalimantan Timur,33,1,8
865,4/14/2020,Kalimantan Utara,16,1,0
866,4/14/2020,Kepulauan Bangka Belitung,5,1,0
867,4/14/2020,Kepulauan Riau,27,8,4
868,4/14/2020,Lampung,21,6,4
869,4/14/2020,Maluku,11,0,1
870,4/14/2020,Maluku Utara,2,0,3
871,4/14/2020,Nusa Tenggara Barat,36,2,2
872,4/14/2020,Nusa Tenggara Timur,1,0,1
873,4/14/2020,Papua,67,5,10
874,4/14/2020,Papua Barat,2,1,0
875,4/14/2020,Riau,21,3,6
876,4/14/2020,Sulawesi Barat,5,1,1
877,4/14/2020,Sulawesi Selatan,229,22,35
878,4/14/2020,Sulawesi Tengah,19,3,2
879,4/14/2020,Sulawesi Tenggara,16,1,1
880,4/14/2020,Sulawesi Utara,17,3,4
881,4/14/2020,Sumatera Barat,48,4,7
882,4/14/2020,Sumatera Selatan,19,2,4
883,4/14/2020,Sumatera Utara,72,9,10
884,4/15/2020,Aceh,5,0,3
885,4/15/2020,Bali,93,2,10
886,4/15/2020,Banten,213,48,243
887,4/15/2020,Bengkulu,4,1,1
888,4/15/2020,DKI Jakarta,2085,280,178
889,4/15/2020,Daerah Istimewa Yogyakarta,60,6,23
890,4/15/2020,Gorontalo,2,0,4
891,4/15/2020,Indonesia,5136,469,446
892,4/15/2020,Jambi,6,0,0
893,4/15/2020,Jawa Barat,491,72,70
894,4/15/2020,Jawa Tengah,417,49,64
895,4/15/2020,Jawa Timur,547,132,591
896,4/15/2020,Kalimantan Barat,13,3,8
897,4/15/2020,Kalimantan Selatan,49,7,5
898,4/15/2020,Kalimantan Tengah,33,3,47
899,4/15/2020,Kalimantan Timur,33,1,8
900,4/15/2020,Kalimantan Utara,20,1,1
901,4/15/2020,Kepulauan Bangka Belitung,6,1,0
902,4/15/2020,Kepulauan Riau,32,8,7
903,4/15/2020,Lampung,21,6,4
904,4/15/2020,Maluku,14,0,1
905,4/15/2020,Maluku Utara,4,0,4
906,4/15/2020,Nusa Tenggara Barat,36,2,2
907,4/15/2020,Nusa Tenggara Timur,1,0,1
908,4/15/2020,Papua,74,5,10
909,4/15/2020,Papua Barat,2,1,0
910,4/15/2020,Riau,21,5,10
911,4/15/2020,Sulawesi Barat,7,1,1
912,4/15/2020,Sulawesi Selatan,239,23,44
913,4/15/2020,Sulawesi Tengah,22,3,2
914,4/15/2020,Sulawesi Tenggara,24,1,4
915,4/15/2020,Sulawesi Utara,18,3,4
916,4/15/2020,Sumatera Barat,55,4,8
917,4/15/2020,Sumatera Selatan,22,2,4
918,4/15/2020,Sumatera Utara,78,9,10
919,4/16/2020,Aceh,5,0,3
920,4/16/2020,Bali,108,2,12
921,4/16/2020,Banten,228,48,247
922,4/16/2020,Bengkulu,4,1,1
923,4/16/2020,DKI Jakarta,2259,281,178
924,4/16/2020,Daerah Istimewa Yogyakarta,61,6,23
925,4/16/2020,Gorontalo,5,0,4
926,4/16/2020,Indonesia,5516,496,548
927,4/16/2020,Jambi,7,0,0
928,4/16/2020,Jawa Barat,498,73,83
929,4/16/2020,Jawa Tengah,432,52,68
930,4/16/2020,Jawa Timur,560,136,594
931,4/16/2020,Kalimantan Barat,21,3,8
932,4/16/2020,Kalimantan Selatan,58,7,9
933,4/16/2020,Kalimantan Tengah,34,3,47
934,4/16/2020,Kalimantan Timur,42,1,13
935,4/16/2020,Kalimantan Utara,28,1,2
936,4/16/2020,Kepulauan Bangka Belitung,7,1,0
937,4/16/2020,Kepulauan Riau,39,8,7
938,4/16/2020,Lampung,26,6,4
939,4/16/2020,Maluku,14,0,1
940,4/16/2020,Maluku Utara,4,0,4
941,4/16/2020,Nusa Tenggara Barat,44,2,2
942,4/16/2020,Nusa Tenggara Timur,1,0,1
943,4/16/2020,Papua,80,7,15
944,4/16/2020,Papua Barat,5,1,0
945,4/16/2020,Riau,26,5,13
946,4/16/2020,Sulawesi Barat,7,1,1
947,4/16/2020,Sulawesi Selatan,266,25,44
948,4/16/2020,Sulawesi Tengah,22,3,2
949,4/16/2020,Sulawesi Tenggara,27,1,4
950,4/16/2020,Sulawesi Utara,18,3,5
951,4/16/2020,Sumatera Barat,55,4,8
952,4/16/2020,Sumatera Selatan,40,2,4
953,4/16/2020,Sumatera Utara,79,9,13
954,4/17/2020,Aceh,5,0,3
955,4/17/2020,Bali,119,2,13
956,4/17/2020,Banten,237,49,255
957,4/17/2020,Bengkulu,4,1,1
958,4/17/2020,DKI Jakarta,2429,288,213
959,4/17/2020,Daerah Istimewa Yogyakarta,62,7,26
960,4/17/2020,Gorontalo,5,0,4
961,4/17/2020,Indonesia,5923,520,607
962,4/17/2020,Jambi,8,0,0
963,4/17/2020,Jawa Barat,540,77,100
964,4/17/2020,Jawa Tengah,446,56,84
965,4/17/2020,Jawa Timur,570,142,597
966,4/17/2020,Kalimantan Barat,21,3,8
967,4/17/2020,Kalimantan Selatan,73,7,9
968,4/17/2020,Kalimantan Tengah,35,3,47
969,4/17/2020,Kalimantan Timur,42,1,14
970,4/17/2020,Kalimantan Utara,47,1,2
971,4/17/2020,Kepulauan Bangka Belitung,7,1,0
972,4/17/2020,Kepulauan Riau,58,8,8
973,4/17/2020,Lampung,26,6,4
974,4/17/2020,Maluku,14,0,1
975,4/17/2020,Maluku Utara,4,0,4
976,4/17/2020,Nusa Tenggara Barat,50,2,2
977,4/17/2020,Nusa Tenggara Timur,1,0,1
978,4/17/2020,Papua,89,7,15
979,4/17/2020,Papua Barat,5,1,0
980,4/17/2020,Riau,27,5,13
981,4/17/2020,Sulawesi Barat,7,1,1
982,4/17/2020,Sulawesi Selatan,331,27,46
983,4/17/2020,Sulawesi Tengah,24,3,2
984,4/17/2020,Sulawesi Tenggara,27,1,4
985,4/17/2020,Sulawesi Utara,18,3,5
986,4/17/2020,Sumatera Barat,62,6,11
987,4/17/2020,Sumatera Selatan,54,2,4
988,4/17/2020,Sumatera Utara,79,9,13
989,4/18/2020,Aceh,6,0,3
990,4/18/2020,Bali,126,2,14
991,4/18/2020,Banten,249,50,259
992,4/18/2020,Bengkulu,4,1,2
993,4/18/2020,DKI Jakarta,2530,295,214
994,4/18/2020,Daerah Istimewa Yogyakarta,65,7,28
995,4/18/2020,Gorontalo,5,0,4
996,4/18/2020,Indonesia,6248,535,631
997,4/18/2020,Jambi,8,0,1
998,4/18/2020,Jawa Barat,551,77,104
999,4/18/2020,Jawa Tengah,484,56,91
1000,4/18/2020,Jawa Timur,604,145,604
1001,4/18/2020,Kalimantan Barat,21,3,8
1002,4/18/2020,Kalimantan Selatan,91,7,10
1003,4/18/2020,Kalimantan Tengah,41,4,47
1004,4/18/2020,Kalimantan Timur,52,1,14
1005,4/18/2020,Kalimantan Utara,50,1,2
1006,4/18/2020,Kepulauan Bangka Belitung,7,1,1
1007,4/18/2020,Kepulauan Riau,79,8,8
1008,4/18/2020,Lampung,26,6,4
1009,4/18/2020,Maluku,17,0,6
1010,4/18/2020,Maluku Utara,4,0,4
1011,4/18/2020,Nusa Tenggara Barat,54,2,2
1012,4/18/2020,Nusa Tenggara Timur,1,0,1
1013,4/18/2020,Papua,95,7,15
1014,4/18/2020,Papua Barat,5,1,0
1015,4/18/2020,Riau,31,5,13
1016,4/18/2020,Sulawesi Barat,7,1,1
1017,4/18/2020,Sulawesi Selatan,341,29,51
1018,4/18/2020,Sulawesi Tengah,24,3,2
1019,4/18/2020,Sulawesi Tenggara,27,2,4
1020,4/18/2020,Sulawesi Utara,20,3,5
1021,4/18/2020,Sumatera Barat,71,7,13
1022,4/18/2020,Sumatera Selatan,84,3,4
1023,4/18/2020,Sumatera Utara,79,9,13
1024,4/19/2020,Aceh,7,0,3
1025,4/19/2020,Bali,130,2,16
1026,4/19/2020,Banten,252,50,263
1027,4/19/2020,Bengkulu,4,1,2
1028,4/19/2020,DKI Jakarta,2643,298,239
1029,4/19/2020,Daerah Istimewa Yogyakarta,66,7,29
1030,4/19/2020,Gorontalo,5,0,4
1031,4/19/2020,Indonesia,6575,582,686
1032,4/19/2020,Jambi,8,0,1
1033,4/19/2020,Jawa Barat,601,78,117
1034,4/19/2020,Jawa Tengah,508,58,91
1035,4/19/2020,Jawa Timur,647,151,606
1036,4/19/2020,Kalimantan Barat,21,3,8
1037,4/19/2020,Kalimantan Selatan,95,7,10
1038,4/19/2020,Kalimantan Tengah,46,4,47
1039,4/19/2020,Kalimantan Timur,57,1,14
1040,4/19/2020,Kalimantan Utara,69,1,2
1041,4/19/2020,Kepulauan Bangka Belitung,8,1,1
1042,4/19/2020,Kepulauan Riau,79,8,9
1043,4/19/2020,Lampung,26,6,4
1044,4/19/2020,Maluku,17,0,6
1045,4/19/2020,Maluku Utara,4,0,4
1046,4/19/2020,Nusa Tenggara Barat,60,3,11
1047,4/19/2020,Nusa Tenggara Timur,1,0,1
1048,4/19/2020,Papua,107,7,15
1049,4/19/2020,Papua Barat,7,1,0
1050,4/19/2020,Riau,31,5,13
1051,4/19/2020,Sulawesi Barat,7,1,1
1052,4/19/2020,Sulawesi Selatan,368,30,61
1053,4/19/2020,Sulawesi Tengah,27,3,2
1054,4/19/2020,Sulawesi Tenggara,36,2,4
1055,4/19/2020,Sulawesi Utara,20,3,5
1056,4/19/2020,Sumatera Barat,72,7,13
1057,4/19/2020,Sumatera Selatan,89,3,4
1058,4/19/2020,Sumatera Utara,81,9,13
1059,4/20/2020,Aceh,7,0,3
1060,4/20/2020,Bali,135,2,20
1061,4/20/2020,Banten,282,50,271
1062,4/20/2020,Bengkulu,4,1,2
1063,4/20/2020,DKI Jakarta,2717,303,246
1064,4/20/2020,Daerah Istimewa Yogyakarta,68,7,29
1065,4/20/2020,Gorontalo,5,0,4
1066,4/20/2020,Indonesia,6760,590,747
1067,4/20/2020,Jambi,8,0,1
1068,4/20/2020,Jawa Barat,608,82,122
1069,4/20/2020,Jawa Tengah,515,60,98
1070,4/20/2020,Jawa Timur,652,154,607
1071,4/20/2020,Kalimantan Barat,21,3,8
1072,4/20/2020,Kalimantan Selatan,95,7,10
1073,4/20/2020,Kalimantan Tengah,60,5,48
1074,4/20/2020,Kalimantan Timur,61,1,14
1075,4/20/2020,Kalimantan Utara,73,1,2
1076,4/20/2020,Kepulauan Bangka Belitung,8,1,1
1077,4/20/2020,Kepulauan Riau,79,9,10
1078,4/20/2020,Lampung,26,6,4
1079,4/20/2020,Maluku,17,0,10
1080,4/20/2020,Maluku Utara,4,0,4
1081,4/20/2020,Nusa Tenggara Barat,71,4,11
1082,4/20/2020,Nusa Tenggara Timur,1,0,1
1083,4/20/2020,Papua,107,7,29
1084,4/20/2020,Papua Barat,7,1,0
1085,4/20/2020,Riau,35,6,13
1086,4/20/2020,Sulawesi Barat,7,1,1
1087,4/20/2020,Sulawesi Selatan,368,31,70
1088,4/20/2020,Sulawesi Tengah,27,3,2
1089,4/20/2020,Sulawesi Tenggara,36,2,4
1090,4/20/2020,Sulawesi Utara,20,3,5
1091,4/20/2020,Sumatera Barat,74,7,14
1092,4/20/2020,Sumatera Selatan,89,3,4
1093,4/20/2020,Sumatera Utara,83,10,14
1094,4/21/2020,Aceh,7,0,3
1095,4/21/2020,Bali,145,2,20
1096,4/21/2020,Banten,282,54,277
1097,4/21/2020,Bengkulu,8,1,2
1098,4/21/2020,DKI Jakarta,2900,305,305
1099,4/21/2020,Daerah Istimewa Yogyakarta,71,7,32
1100,4/21/2020,Gorontalo,8,1,4
1101,4/21/2020,Indonesia,7135,616,842
1102,4/21/2020,Jambi,13,0,1
1103,4/21/2020,Jawa Barat,616,88,146
1104,4/21/2020,Jawa Tengah,619,62,100
1105,4/21/2020,Jawa Timur,662,159,609
1106,4/21/2020,Kalimantan Barat,27,3,9
1107,4/21/2020,Kalimantan Selatan,97,7,11
1108,4/21/2020,Kalimantan Tengah,67,6,48
1109,4/21/2020,Kalimantan Timur,66,1,14
1110,4/21/2020,Kalimantan Utara,77,1,2
1111,4/21/2020,Kepulauan Bangka Belitung,9,1,3
1112,4/21/2020,Kepulauan Riau,81,9,11
1113,4/21/2020,Lampung,27,6,5
1114,4/21/2020,Maluku,17,0,10
1115,4/21/2020,Maluku Utara,4,0,4
1116,4/21/2020,Nusa Tenggara Barat,92,4,11
1117,4/21/2020,Nusa Tenggara Timur,1,0,1
1118,4/21/2020,Papua,118,7,33
1119,4/21/2020,Papua Barat,7,1,0
1120,4/21/2020,Riau,36,6,13
1121,4/21/2020,Sulawesi Barat,7,1,1
1122,4/21/2020,Sulawesi Selatan,374,33,70
1123,4/21/2020,Sulawesi Tengah,27,3,3
1124,4/21/2020,Sulawesi Tenggara,36,2,4
1125,4/21/2020,Sulawesi Utara,20,3,5
1126,4/21/2020,Sumatera Barat,76,8,14
1127,4/21/2020,Sumatera Selatan,89,3,4
1128,4/21/2020,Sumatera Utara,84,10,14
1129,4/22/2020,Aceh,7,0,3
1130,4/22/2020,Bali,147,3,25
1131,4/22/2020,Banten,285,54,284
1132,4/22/2020,Bengkulu,8,1,2
1133,4/22/2020,DKI Jakarta,3010,306,313
1134,4/22/2020,Daerah Istimewa Yogyakarta,74,7,37
1135,4/22/2020,Gorontalo,8,1,4
1136,4/22/2020,Indonesia,7418,635,913
1137,4/22/2020,Jambi,13,0,1
1138,4/22/2020,Jawa Barat,620,89,149
1139,4/22/2020,Jawa Tengah,659,64,110
1140,4/22/2020,Jawa Timur,698,164,639
1141,4/22/2020,Kalimantan Barat,31,3,10
1142,4/22/2020,Kalimantan Selatan,107,7,11
1143,4/22/2020,Kalimantan Tengah,82,6,48
1144,4/22/2020,Kalimantan Timur,67,1,14
1145,4/22/2020,Kalimantan Utara,77,1,2
1146,4/22/2020,Kepulauan Bangka Belitung,9,1,3
1147,4/22/2020,Kepulauan Riau,81,9,11
1148,4/22/2020,Lampung,27,6,6
1149,4/22/2020,Maluku,17,0,10
1150,4/22/2020,Maluku Utara,12,0,4
1151,4/22/2020,Nusa Tenggara Barat,107,4,11
1152,4/22/2020,Nusa Tenggara Timur,1,0,1
1153,4/22/2020,Papua,123,7,33
1154,4/22/2020,Papua Barat,8,1,0
1155,4/22/2020,Riau,36,6,13
1156,4/22/2020,Sulawesi Barat,8,1,1
1157,4/22/2020,Sulawesi Selatan,387,33,75
1158,4/22/2020,Sulawesi Tengah,29,3,3
1159,4/22/2020,Sulawesi Tenggara,36,2,4
1160,4/22/2020,Sulawesi Utara,20,3,5
1161,4/22/2020,Sumatera Barat,81,9,14
1162,4/22/2020,Sumatera Selatan,89,3,4
1163,4/22/2020,Sumatera Utara,93,10,21
1164,4/23/2020,Aceh,7,1,3
1165,4/23/2020,Bali,162,3,32
1166,4/23/2020,Banten,288,54,285
1167,4/23/2020,Bengkulu,8,1,2
1168,4/23/2020,DKI Jakarta,3132,306,317
1169,4/23/2020,Daerah Istimewa Yogyakarta,75,7,38
1170,4/23/2020,Gorontalo,8,1,4
1171,4/23/2020,Indonesia,7775,647,960
1172,4/23/2020,Jambi,14,0,1
1173,4/23/2020,Jawa Barat,638,93,163
1174,4/23/2020,Jawa Tengah,727,66,121
1175,4/23/2020,Jawa Timur,725,168,651
1176,4/23/2020,Kalimantan Barat,50,3,10
1177,4/23/2020,Kalimantan Selatan,114,8,11
1178,4/23/2020,Kalimantan Tengah,83,6,48
1179,4/23/2020,Kalimantan Timur,72,1,14
